CustomerID,Part,Category,Quantity,DatePurchased,UnitPrice,SalesTotal
3963,Male Adapter1,Fitting,3,2025-10-13,1.5,4.5
1907,45* Elbow,Fitting,4,2025-06-08,0.8,3.2
8057,Male Adapter1/2,Fitting,6,2025-04-04,1.0,6.0
6892,ThreadSealTape,Accessory,2,2025-02-28,2.5,5.0
7308,45* Elbow,Fitting,2,2025-09-24,0.8,1.6
8158,Female Adapter3/4,Fitting,-1,2025-08-12,1.25,-1.25
4321,Female Adapter1/2,Fitting,3,2025-09-22,1.0,3.0
9615,22.5* Elbow,Fitting,3,2025-01-11,0.8,2.4
9905,Tee SxSxFPT3/4,Fitting,3,2025-05-27,1.75,5.25
8244,PrimerQT,Accessory,2,2025-12-09,6.0,12.0
4596,GlueQT,Accessory,1,2025-07-11,5.0,5.0
6766,AdjustableWrench,Accessory,3,2025-02-27,15.0,45.0
6375,ThreadSealTape,Accessory,2,2025-09-26,2.5,5.0
3678,PrimerQT,Accessory,1,2025-06-05,6.0,6.0
8892,22.5* Elbow,Fitting,2,2025-07-11,0.8,1.6
2989,Female Adapter1/2,Fitting,-5,2025-11-18,1.0,-5.0
7789,Male Adapter3/4,Fitting,2,2025-08-03,1.25,2.5
1577,AdjustableWrench,Accessory,2,2025-01-09,15.0,30.0
3639,90* Elbow,Fitting,5,2025-11-03,0.85,4.25
3166,Male Adapter1,Fitting,6,2025-08-03,1.5,9.0
6117,Female Adapter1,Fitting,2,2025-06-02,1.5,3.0
1075,Male Adapter1/2,Fitting,2,2025-08-11,1.0,2.0
9320,PrimerQT,Accessory,2,2025-10-14,6.0,12.0
9809,Female Adapter1,Fitting,9,2025-05-28,1.5,13.5
9525,Tee SxSxS,Fitting,5,2025-03-27,1.25,6.25
4980,Male Adapter3/4,Fitting,8,2025-09-11,1.25,10.0
3492,22.5* Elbow,Fitting,3,2025-05-10,0.8,2.4
7832,Male Adapter1,Fitting,4,2025-10-08,1.5,6.0
3174,45* Elbow,Fitting,2,2025-06-16,0.8,1.6
5449,Male Adapter1/2,Fitting,3,2025-09-04,1.0,3.0
4324,45* Elbow,Fitting,2,2025-06-15,0.8,1.6
7095,Male Adapter1,Fitting,3,2025-03-01,1.5,4.5
3425,PrimerQT,Accessory,2,2025-10-24,6.0,12.0
2245,45* Elbow,Fitting,3,2025-08-04,0.8,2.4
8699,45* Elbow,Fitting,3,2025-06-02,0.8,2.4
5558,ThreadSealTape,Accessory,3,2025-06-24,2.5,7.5
8344,Female Adapter3/4,Fitting,5,2025-04-21,1.25,6.25
7273,Tee SxSxFPT3/4,Fitting,8,2025-06-20,1.75,14.0
4020,PrimerQT,Accessory,1,2025-09-20,6.0,6.0
9269,Female Adapter3/4,Fitting,6,2025-07-04,1.25,7.5
2132,PrimerQT,Accessory,2,2025-11-01,6.0,12.0
3313,Male Adapter1,Fitting,3,2025-02-28,1.5,4.5
3805,AdjustableWrench,Accessory,1,2025-09-09,15.0,15.0
4688,Tee SxSxS,Fitting,1,2025-07-07,1.25,1.25
6431,Tee SxSxS,Fitting,3,2025-07-13,1.25,3.75
9955,Tee SxSxFPT3/4,Fitting,1,2025-05-01,1.75,1.75
8015,Tee SxSxS,Fitting,6,2025-10-01,1.25,7.5
8659,Coupler,Fitting,3,2025-09-21,0.75,2.25
3263,Tee SxSxFPT1/2,Fitting,3,2025-07-24,1.5,4.5
6128,Tee SxSxFPT1/2,Fitting,2,2025-04-16,1.5,3.0
4361,Female Adapter1/2,Fitting,1,2025-09-26,1.0,1.0
8513,Male Adapter3/4r,Fitting,3,2025-08-25,1.25,3.75
9118,ThreadSealTape,Accessory,2,2025-12-21,2.5,5.0
9049,Tee SxSxFPT1/2,Fitting,9,2025-06-16,1.5,13.5
8215,Female Adapter3/4,Fitting,6,2025-10-01,1.25,7.5
5915,Female Adapter1,Fitting,6,2025-07-13,1.5,9.0
3970,Female Adapter3/4,Fitting,3,2025-07-22,1.25,3.75
3822,Male Adapter1,Fitting,1,2025-07-07,1.5,1.5
9484,Male Adapter3/4,Fitting,3,2025-10-22,1.25,3.75
6158,Male Adapter1/2,Fitting,6,2025-07-09,1.0,6.0
2879,Male Adapter3/4,Fitting,2,2025-07-09,1.25,2.5
5924,Female Adapter3/4,Fitting,7,2025-07-08,1.25,8.75
1317,AdjustableWrench,Accessory,1,2025-08-11,15.0,15.0
9156,PrimerQT,Accessory,1,2025-01-12,6.0,6.0
2184,Male Adapter1/2,Fitting,2,2025-04-19,1.0,2.0
5015,ThreadSealTape,Accessory,3,2025-09-18,2.5,7.5
5554,Male Adapter1,Fitting,1,2025-06-06,1.5,1.5
1145,Coupler,Fitting,5,2025-05-16,0.75,3.75
6690,AdjustableWrench,Accessory,1,2025-10-12,15.0,15.0
7670,Tee SxSxFPT1/2,Fitting,2,2025-04-21,1.5,3.0
6084,45* Elbow,Fitting,5,2025-07-10,0.8,4.0
5386,90* Elbow,Fitting,1,2025-07-28,0.85,0.85
9935,GlueQT,Accessory,1,2025-02-07,5.0,5.0
2111,AdjustableWrench,Accessory,3,2025-12-06,15.0,45.0
1259,Female Adapter1/2,Fitting,10,2025-06-07,1.0,10.0
2293,Male Adapter1,Fitting,3,2025-02-26,1.5,4.5
3360,Tee SxSxS,Fitting,1,2025-07-10,1.25,1.25
1933,Female Adapter3/4,Fitting,7,2025-09-16,1.25,8.75
6555,Female Adapter1/2,Fitting,3,2025-08-04,1.0,3.0
3278,Male Adapter3/4,Fitting,2,2025-03-24,1.25,2.5
7770,ThreadSealTape,Accessory,1,2025-07-25,2.5,2.5
5454,Female Adapter1,Fitting,6,2025-03-01,1.5,9.0
3487,Tee SxSxFPT3/4,Fitting,1,2025-05-18,1.75,1.75
6393,Female Adapter3/4,Fitting,2,2025-08-28,1.25,2.5
9835,Female Adapter1/2,Fitting,2,2025-02-02,1.0,2.0
3804,Female Adapter3/4,Fitting,3,2025-05-08,1.25,3.75
4907,Female Adapter1,Fitting,7,2025-04-19,1.5,10.5
6056,Male Adapter3/4,Fitting,2,2025-06-17,1.25,2.5
2534,Tee SxSxFPT1/2,Fitting,6,2025-05-17,1.5,9.0
3804,Female Adapter1,Fitting,3,2025-05-27,1.5,4.5
1910,Male Adapter1,Fitting,10,2025-07-14,1.5,15.0
6885,PrimerQT,Accessory,1,2025-10-25,6.0,6.0
4961,ThreadSealTape,Accessory,1,2025-10-24,2.5,2.5
4094,Male Adapter1/2,Fitting,1,2025-05-02,1.0,1.0
2041,Tee SxSxFPT3/4,Fitting,5,2025-07-01,1.75,8.75
2044,Coupler,Fitting,1,2025-11-07,0.75,0.75
6442,AdjustableWrenchr,Accessory,1,2025-04-25,15.0,15.0
8315,Male Adapter1,Fitting,6,2025-08-18,1.5,9.0
5570,Male Adapter1,Fitting,6,2025-04-04,1.5,9.0
2271,PrimerQT,Accessory,3,2025-05-08,6.0,18.0
3521,Tee SxSxS,Fitting,9,2025-04-14,1.25,11.25
2114,Male Adapter3/4,Fitting,5,2025-06-15,1.25,6.25
9923,Tee SxSxFPT1/2,Fitting,1,2025-11-06,1.5,1.5
6043,Female Adapter3/4,Fitting,1,2025-03-18,1.25,1.25
9501,PrimerQT,Accessory,2,2025-02-12,6.0,12.0
8070,Coupler,Fitting,2,2025-06-03,0.75,1.5
4526,Female Adapter3/4,Fitting,2,2025-08-24,1.25,2.5
1711,GlueQT,Accessory,3,2025-10-08,5.0,15.0
5950,Female Adapter3/4,Fitting,8,2025-10-19,1.25,10.0
1630,ThreadSealTape,Accessory,2,2025-03-05,2.5,5.0
9247,Tee SxSxFPT1/2,Fitting,5,2025-07-01,1.5,7.5
4891,GlueQT,Accessory,1,2025-02-27,5.0,5.0
3707,Female Adapter1/2,Fitting,3,2025-05-20,1.0,3.0
2355,Male Adapter1/2,Fitting,1,2025-03-21,1.0,1.0
1706,ThreadSealTape,Accessory,1,2025-05-08,2.5,2.5
6812,22.5* Elbow,Fitting,5,2025-05-11,0.8,4.0
5410,GlueQT,Accessory,1,2025-04-03,5.0,5.0
8271,45* Elbow,Fitting,1,2025-07-26,0.8,0.8
9869,Coupler,Fitting,3,2025-07-28,0.75,2.25
3635,Female Adapter3/4,Fitting,3,2025-04-01,1.25,3.75
6646,Tee SxSxS,Fitting,10,2025-06-01,1.25,12.5
8414,90* Elbow,Fitting,2,2025-08-13,0.85,1.7
5993,Female Adapter3/4,Fitting,3,2025-05-03,1.25,3.75
5541,Male Adapter1,Fitting,3,2025-08-09,1.5,4.5
4918,Tee SxSxFPT1/2,Fitting,8,2025-12-04,1.5,12.0
8136,45* Elbow,Fitting,1,2025-09-28,0.8,0.8
1070,Female Adapter1/2,Fitting,6,2025-05-28,1.0,6.0
5159,Female Adapter1/2,Fitting,1,2025-07-14,1.0,1.0
8402,Female Adapter1/2,Fitting,6,2025-08-15,1.0,6.0
1825,Tee SxSxFPT1/2,Fitting,2,2025-05-07,1.5,3.0
4313,Coupler,Fitting,1,2025-09-12,0.75,0.75
7731,Tee SxSxFPT3/4,Fitting,1,2025-06-16,1.75,1.75
8786,Female Adapter1/2r,Fitting,3,2025-01-22,1.0,3.0
3625,90* Elbow,Fitting,5,2025-10-02,0.85,4.25
9547,GlueQT,Accessory,3,2025-07-06,5.0,15.0
3742,Male Adapter3/4,Fitting,3,2025-06-23,1.25,3.75
6353,AdjustableWrench,Accessory,1,2025-06-06,15.0,15.0
8212,45* Elbow,Fitting,1,2025-03-23,0.8,0.8
1193,AdjustableWrench,Accessory,1,2025-10-01,15.0,15.0
5075,Female Adapter3/4,Fitting,9,2025-12-24,1.25,11.25
6863,22.5* Elbow,Fitting,5,2025-07-01,0.8,4.0
1490,GlueQT,Accessory,1,2025-08-12,5.0,5.0
2806,Male Adapter1,Fitting,1,2025-07-08,1.5,1.5
5568,Tee SxSxS,Fitting,2,2025-04-14,1.25,2.5
7594,Male Adapter1/2,Fitting,2,2025-08-18,1.0,2.0
2253,22.5* Elbow,Fitting,3,2025-02-13,0.8,2.4
3894,AdjustableWrench,Accessory,2,2025-01-18,15.0,30.0
2785,PrimerQT,Accessory,3,2025-08-28,6.0,18.0
6143,Tee SxSxS,Fitting,9,2025-09-14,1.25,11.25
6664,PrimerQT,Accessory,1,2025-11-18,6.0,6.0
2585,Female Adapter1/2,Fitting,8,2025-08-18,1.0,8.0
2946,PrimerQTr,Accessory,2,2025-07-01,6.0,12.0
2714,Male Adapter3/4,Fitting,1,2025-07-03,1.25,1.25
8571,PrimerQT,Accessory,1,2025-05-19,6.0,6.0
1575,Female Adapter1,Fitting,8,2025-07-04,1.5,12.0
8988,Male Adapter1,Fitting,2,2025-02-11,1.5,3.0
9000,Female Adapter1,Fitting,-2,2025-09-07,1.5,-3.0
2787,PrimerQT,Accessory,1,2025-09-16,6.0,6.0
3739,22.5* Elbow,Fitting,2,2025-08-04,0.8,1.6
2318,Tee SxSxS,Fitting,7,2025-06-14,1.25,8.75
6258,GlueQT,Accessory,1,2025-02-15,5.0,5.0
5108,Tee SxSxS,Fitting,3,2025-05-21,1.25,3.75
8901,ThreadSealTape,Accessory,1,2025-08-01,2.5,2.5
4319,ThreadSealTape,Accessory,1,2025-05-24,2.5,2.5
8556,Female Adapter1/2r,Fitting,4,2025-03-04,1.0,4.0
8832,Tee SxSxFPT3/4,Fitting,1,2025-05-09,1.75,1.75
9589,Tee SxSxFPT3/4,Fitting,6,2025-08-09,1.75,10.5
3989,ThreadSealTape,Accessory,1,2025-08-01,2.5,2.5
8893,AdjustableWrench,Accessory,1,2025-05-20,15.0,15.0
9011,AdjustableWrench,Accessory,2,2025-10-24,15.0,30.0
4649,Tee SxSxS,Fitting,2,2025-02-14,1.25,2.5
3426,GlueQT,Accessory,2,2025-04-25,5.0,10.0
4819,90* Elbow,Fitting,3,2025-02-10,0.85,2.55
7278,Male Adapter3/4,Fitting,3,2025-01-05,1.25,3.75
2411,Tee SxSxFPT3/4,Fitting,6,2025-03-15,1.75,10.5
8558,Male Adapter3/4,Fitting,3,2025-04-15,1.25,3.75
1538,Coupler,Fitting,3,2025-04-20,0.75,2.25
8158,Male Adapter1/2,Fitting,4,2025-08-08,1.0,4.0
6062,Male Adapter1/2,Fitting,2,2025-06-02,1.0,2.0
7478,GlueQT,Accessory,1,2025-05-11,5.0,5.0
3948,Male Adapter1/2,Fitting,1,2025-06-25,1.0,1.0
4856,AdjustableWrench,Accessory,1,2025-12-23,15.0,15.0
7142,Tee SxSxFPT3/4,Fitting,3,2025-08-23,1.75,5.25
3720,Female Adapter3/4,Fitting,10,2025-06-05,1.25,12.5
8930,PrimerQT,Accessory,1,2025-07-17,6.0,6.0
8939,ThreadSealTape,Accessory,1,2025-11-13,2.5,2.5
1982,ThreadSealTape,Accessory,1,2025-10-02,2.5,2.5
4876,Male Adapter3/4,Fitting,1,2025-06-04,1.25,1.25
4045,ThreadSealTape,Accessory,1,2025-09-25,2.5,2.5
9930,Female Adapter3/4,Fitting,10,2025-07-21,1.25,12.5
6310,PrimerQT,Accessory,1,2025-06-19,6.0,6.0
7684,Male Adapter1,Fitting,3,2025-10-22,1.5,4.5
8673,ThreadSealTape,Accessory,2,2025-12-10,2.5,5.0
3556,Tee SxSxFPT3/4,Fitting,3,2025-07-24,1.75,5.25
1678,90* Elbow,Fitting,2,2025-07-26,0.85,1.7
8406,45* Elbow,Fitting,8,2025-01-21,0.8,6.4
8586,22.5* Elbow,Fitting,4,2025-08-10,0.8,3.2
2599,PrimerQT,Accessory,1,2025-07-19,6.0,6.0
8662,Tee SxSxFPT1/2,Fitting,3,2025-09-28,1.5,4.5
9746,ThreadSealTape,Accessory,1,2025-05-10,2.5,2.5
8711,Female Adapter1,Fitting,10,2025-06-12,1.5,15.0
4286,Male Adapter1/2,Fitting,3,2025-06-28,1.0,3.0
2611,Female Adapter3/4,Fitting,1,2025-05-23,1.25,1.25
9385,22.5* Elbow,Fitting,2,2025-05-10,0.8,1.6
5692,Male Adapter3/4,Fitting,8,2025-06-05,1.25,10.0
8686,AdjustableWrench,Accessory,1,2025-11-12,15.0,15.0
3859,ThreadSealTape,Accessory,1,2025-08-23,2.5,2.5
5841,GlueQT,Accessory,2,2025-09-25,5.0,10.0
4931,Tee SxSxFPT3/4,Fitting,1,2025-08-04,1.75,1.75
7520,Female Adapter1/2,Fitting,7,2025-01-26,1.0,7.0
7083,22.5* Elbow,Fitting,1,2025-07-21,0.8,0.8
2338,Tee SxSxFPT1/2,Fitting,2,2025-11-16,1.5,3.0
8141,AdjustableWrench,Accessory,2,2025-08-14,15.0,30.0
9641,Male Adapter3/4,Fitting,5,2025-07-17,1.25,6.25
3339,GlueQT,Accessory,1,2025-06-12,5.0,5.0
2021,GlueQT,Accessory,1,2025-07-02,5.0,5.0
9056,Coupler,Fitting,4,2025-03-12,0.75,3.0
5090,22.5* Elbow,Fitting,6,2025-06-17,0.8,4.8
9001,Coupler,Fitting,3,2025-05-25,0.75,2.25
2985,GlueQT,Accessory,1,2025-06-15,5.0,5.0
9888,PrimerQT,Accessory,1,2025-08-27,6.0,6.0
8895,90* Elbow,Fitting,6,2025-02-20,0.85,5.1
7420,Tee SxSxFPT3/4,Fitting,6,2025-06-27,1.75,10.5
2025,Coupler,Fitting,7,2025-04-02,0.75,5.25
3591,Coupler,Fitting,7,2025-05-17,0.75,5.25
5810,Female Adapter1/2,Fitting,5,2025-06-18,1.0,5.0
3182,GlueQT,Accessory,1,2025-07-21,5.0,5.0
1812,Female Adapter1/2,Fitting,3,2025-08-21,1.0,3.0
2830,Tee SxSxFPT1/2,Fitting,1,2025-08-28,1.5,1.5
5797,PrimerQT,Accessory,1,2025-04-28,6.0,6.0
6685,Male Adapter1/2,Fitting,3,2025-03-18,1.0,3.0
4584,Male Adapter1/2,Fitting,3,2025-05-01,1.0,3.0
3219,22.5* Elbow,Fitting,2,2025-06-27,0.8,1.6
8267,Male Adapter3/4,Fitting,3,2025-07-14,1.25,3.75
4461,Female Adapter1,Fitting,3,2025-07-12,1.5,4.5
2309,90* Elbow,Fitting,3,2025-07-22,0.85,2.55
3791,Female Adapter3/4,Fitting,8,2025-07-20,1.25,10.0
9098,90* Elbow,Fitting,2,2025-09-22,0.85,1.7
2199,Female Adapter1,Fitting,3,2025-03-28,1.5,4.5
9245,22.5* Elbowr,Fitting,2,2025-08-10,0.8,1.6
6879,Male Adapter1/2,Fitting,1,2025-06-24,1.0,1.0
1250,Male Adapter1/2,Fitting,10,2025-05-21,1.0,10.0
1416,ThreadSealTape,Accessory,2,2025-01-18,2.5,5.0
4361,Coupler,Fitting,3,2025-04-25,0.75,2.25
2670,Male Adapter3/4,Fitting,10,2025-05-12,1.25,12.5
3439,GlueQT,Accessory,2,2025-07-06,5.0,10.0
3623,Tee SxSxFPT1/2,Fitting,8,2025-09-11,1.5,12.0
8199,Tee SxSxS,Fitting,6,2025-11-18,1.25,7.5
2125,Male Adapter1,Fitting,2,2025-01-07,1.5,3.0
2901,Male Adapter3/4,Fitting,8,2025-12-26,1.25,10.0
9891,Tee SxSxS,Fitting,5,2025-03-21,1.25,6.25
7795,AdjustableWrench,Accessory,1,2025-12-23,15.0,15.0
2088,Male Adapter1/2,Fitting,7,2025-07-28,1.0,7.0
1631,Male Adapter1,Fitting,5,2025-07-09,1.5,7.5
1780,90* Elbow,Fitting,9,2025-05-11,0.85,7.65
1651,22.5* Elbow,Fitting,10,2025-10-09,0.8,8.0
9639,Male Adapter1,Fitting,7,2025-07-23,1.5,10.5
7452,GlueQT,Accessory,1,2025-11-12,5.0,5.0
7528,ThreadSealTape,Accessory,1,2025-08-26,2.5,2.5
1623,22.5* Elbow,Fitting,3,2025-08-08,0.8,2.4
3310,Male Adapter3/4,Fitting,3,2025-04-03,1.25,3.75
6101,90* Elbow,Fitting,2,2025-02-02,0.85,1.7
8357,Female Adapter3/4,Fitting,6,2025-07-21,1.25,7.5
3665,AdjustableWrench,Accessory,2,2025-04-03,15.0,30.0
2589,90* Elbow,Fitting,2,2025-06-18,0.85,1.7
7652,Female Adapter3/4,Fitting,4,2025-05-20,1.25,5.0
8348,GlueQT,Accessory,1,2025-08-24,5.0,5.0
3889,90* Elbow,Fitting,3,2025-06-06,0.85,2.55
8899,Tee SxSxFPT1/2,Fitting,10,2025-04-03,1.5,15.0
1077,Female Adapter1,Fitting,6,2025-05-02,1.5,9.0
9642,45* Elbow,Fitting,7,2025-08-27,0.8,5.6
6378,Male Adapter3/4,Fitting,6,2025-04-21,1.25,7.5
2497,45* Elbow,Fitting,3,2025-11-12,0.8,2.4
2711,Female Adapter3/4,Fitting,3,2025-10-23,1.25,3.75
6523,GlueQT,Accessory,3,2025-02-15,5.0,15.0
2059,Female Adapter3/4,Fitting,1,2025-04-04,1.25,1.25
5026,22.5* Elbow,Fitting,6,2025-10-08,0.8,4.8
9771,PrimerQT,Accessory,1,2025-04-23,6.0,6.0
8589,Tee SxSxS,Fitting,2,2025-07-02,1.25,2.5
9328,PrimerQT,Accessory,2,2025-06-26,6.0,12.0
2150,90* Elbow,Fitting,2,2025-06-01,0.85,1.7
2978,Coupler,Fitting,4,2025-07-02,0.75,3.0
2791,Tee SxSxS,Fitting,2,2025-07-06,1.25,2.5
6387,Male Adapter3/4,Fitting,4,2025-04-08,1.25,5.0
5566,Tee SxSxFPT3/4,Fitting,1,2025-07-12,1.75,1.75
8054,ThreadSealTape,Accessory,1,2025-08-12,2.5,2.5
6879,Coupler,Fitting,2,2025-05-02,0.75,1.5
2509,Coupler,Fitting,3,2025-08-03,0.75,2.25
4826,Tee SxSxS,Fitting,2,2025-09-08,1.25,2.5
5205,Female Adapter1/2,Fitting,9,2025-07-15,1.0,9.0
4159,Female Adapter1/2,Fitting,2,2025-07-04,1.0,2.0
1488,PrimerQT,Accessory,3,2025-10-12,6.0,18.0
8256,Tee SxSxFPT3/4,Fitting,6,2025-06-22,1.75,10.5
4013,Tee SxSxFPT3/4,Fitting,7,2025-05-19,1.75,12.25
9867,Female Adapter1,Fitting,1,2025-12-20,1.5,1.5
7565,Female Adapter1/2,Fitting,1,2025-05-03,1.0,1.0
7784,Male Adapter1,Fitting,2,2025-01-18,1.5,3.0
4318,Female Adapter1,Fitting,2,2025-11-21,1.5,3.0
1508,Male Adapter3/4,Fitting,3,2025-08-05,1.25,3.75
2580,Female Adapter1/2,Fitting,3,2025-10-22,1.0,3.0
4463,22.5* Elbow,Fitting,3,2025-05-14,0.8,2.4
5959,90* Elbow,Fitting,7,2025-08-10,0.85,5.95
3906,ThreadSealTape,Accessory,3,2025-01-16,2.5,7.5
3561,Tee SxSxFPT3/4,Fitting,3,2025-06-18,1.75,5.25
9761,Tee SxSxS,Fitting,5,2025-06-15,1.25,6.25
9719,Tee SxSxFPT1/2,Fitting,2,2025-05-04,1.5,3.0
2516,Female Adapter1/2,Fitting,9,2025-07-10,1.0,9.0
5577,Male Adapter1,Fitting,5,2025-04-25,1.5,7.5
4909,Male Adapter3/4,Fitting,1,2025-09-04,1.25,1.25
5255,22.5* Elbow,Fitting,3,2025-06-15,0.8,2.4
1433,Male Adapter1,Fitting,1,2025-06-16,1.5,1.5
7537,Male Adapter3/4,Fitting,3,2025-01-13,1.25,3.75
5061,Tee SxSxFPT3/4,Fitting,1,2025-06-02,1.75,1.75
3725,Tee SxSxS,Fitting,3,2025-04-19,1.25,3.75
6907,Coupler,Fitting,6,2025-09-10,0.75,4.5
2187,Tee SxSxS,Fitting,3,2025-07-07,1.25,3.75
5401,Tee SxSxFPT1/2,Fitting,1,2025-09-04,1.5,1.5
9865,Female Adapter1/2,Fitting,1,2025-04-23,1.0,1.0
4997,Male Adapter1/2,Fitting,1,2025-05-26,1.0,1.0
1775,Tee SxSxS,Fitting,3,2025-11-28,1.25,3.75
1809,GlueQT,Accessory,1,2025-03-10,5.0,5.0
4578,ThreadSealTape,Accessory,2,2025-05-11,2.5,5.0
8507,Male Adapter1,Fitting,6,2025-10-06,1.5,9.0
1241,AdjustableWrench,Accessory,2,2025-08-24,15.0,30.0
1610,45* Elbow,Fitting,6,2025-08-14,0.8,4.8
1374,Male Adapter3/4,Fitting,2,2025-08-15,1.25,2.5
6466,Female Adapter1/2,Fitting,8,2025-07-10,1.0,8.0
7228,22.5* Elbow,Fitting,7,2025-10-16,0.8,5.6
7481,Coupler,Fitting,3,2025-10-02,0.75,2.25
6282,Female Adapter3/4r,Fitting,3,2025-09-03,1.25,3.75
8518,Tee SxSxS,Fitting,9,2025-01-16,1.25,11.25
9714,Male Adapter3/4r,Fitting,6,2025-05-09,1.25,7.5
9184,22.5* Elbow,Fitting,7,2025-11-22,0.8,5.6
1001,Female Adapter1/2,Fitting,3,2025-11-04,1.0,3.0
8173,Female Adapter1,Fitting,9,2025-09-19,1.5,13.5
3654,GlueQT,Accessory,1,2025-07-24,5.0,5.0
8567,PrimerQT,Accessory,1,2025-05-04,6.0,6.0
8620,Tee SxSxFPT1/2,Fitting,2,2025-10-18,1.5,3.0
6565,22.5* Elbow,Fitting,6,2025-07-24,0.8,4.8
5982,Coupler,Fitting,3,2025-08-18,0.75,2.25
3251,Female Adapter1,Fitting,1,2025-05-18,1.5,1.5
9401,Tee SxSxFPT3/4,Fitting,6,2025-07-19,1.75,10.5
4925,Tee SxSxS,Fitting,1,2025-11-08,1.25,1.25
4641,Coupler,Fitting,1,2025-10-05,0.75,0.75
5404,Male Adapter1,Fitting,6,2025-07-08,1.5,9.0
3778,45* Elbow,Fitting,9,2025-06-05,0.8,7.2
6450,Female Adapter3/4,Fitting,4,2025-04-07,1.25,5.0
5247,Tee SxSxFPT3/4,Fitting,6,2025-06-11,1.75,10.5
1313,Male Adapter1/2,Fitting,8,2025-04-03,1.0,8.0
2656,GlueQT,Accessory,2,2025-08-28,5.0,10.0
6754,Male Adapter1/2,Fitting,2,2025-04-16,1.0,2.0
5421,Female Adapter3/4,Fitting,2,2025-03-01,1.25,2.5
4493,Male Adapter3/4,Fitting,3,2025-07-26,1.25,3.75
4185,22.5* Elbow,Fitting,3,2025-07-12,0.8,2.4
7193,90* Elbow,Fitting,9,2025-04-13,0.85,7.65
9467,Female Adapter3/4,Fitting,5,2025-07-14,1.25,6.25
9086,PrimerQT,Accessory,3,2025-04-12,6.0,18.0
4276,Male Adapter1,Fitting,4,2025-04-03,1.5,6.0
2560,Coupler,Fitting,6,2025-06-06,0.75,4.5
4952,Female Adapter3/4,Fitting,3,2025-09-16,1.25,3.75
1149,Coupler,Fitting,6,2025-07-08,0.75,4.5
8188,Male Adapter1,Fitting,6,2025-09-06,1.5,9.0
1177,45* Elbow,Fitting,3,2025-01-10,0.8,2.4
8966,Tee SxSxS,Fitting,7,2025-07-07,1.25,8.75
8847,Coupler,Fitting,3,2025-06-13,0.75,2.25
7034,Male Adapter3/4,Fitting,6,2025-06-03,1.25,7.5
2124,Female Adapter3/4,Fitting,2,2025-10-06,1.25,2.5
4262,Female Adapter3/4,Fitting,3,2025-05-18,1.25,3.75
9425,AdjustableWrench,Accessory,1,2025-11-26,15.0,15.0
4952,Female Adapter1/2,Fitting,4,2025-07-10,1.0,4.0
6944,Female Adapter1/2,Fitting,3,2025-05-27,1.0,3.0
5079,Male Adapter1/2,Fitting,4,2025-02-28,1.0,4.0
3327,22.5* Elbow,Fitting,2,2025-07-21,0.8,1.6
9110,GlueQT,Accessory,1,2025-04-13,5.0,5.0
2566,90* Elbow,Fitting,6,2025-08-06,0.85,5.1
2296,Tee SxSxFPT1/2,Fitting,3,2025-10-27,1.5,4.5
6459,Female Adapter1,Fitting,7,2025-10-23,1.5,10.5
6356,Female Adapter3/4,Fitting,3,2025-06-26,1.25,3.75
7428,Male Adapter3/4,Fitting,7,2025-01-10,1.25,8.75
4931,AdjustableWrench,Accessory,1,2025-12-18,15.0,15.0
3129,90* Elbow,Fitting,5,2025-06-26,0.85,4.25
6870,Tee SxSxFPT3/4,Fitting,3,2025-03-18,1.75,5.25
4118,Male Adapter1,Fitting,2,2025-05-08,1.5,3.0
4573,45* Elbow,Fitting,3,2025-07-04,0.8,2.4
3439,Male Adapter1/2,Fitting,2,2025-07-12,1.0,2.0
4862,Male Adapter3/4,Fitting,9,2025-02-01,1.25,11.25
6479,22.5* Elbow,Fitting,6,2025-07-02,0.8,4.8
8970,Tee SxSxS,Fitting,5,2025-09-08,1.25,6.25
7425,AdjustableWrench,Accessory,1,2025-04-09,15.0,15.0
2719,AdjustableWrench,Accessory,1,2025-08-18,15.0,15.0
2781,Female Adapter1/2,Fitting,8,2025-03-23,1.0,8.0
3892,Female Adapter1,Fitting,5,2025-06-05,1.5,7.5
7465,Female Adapter1/2,Fitting,7,2025-09-18,1.0,7.0
4010,45* Elbow,Fitting,2,2025-03-08,0.8,1.6
2945,Male Adapter1,Fitting,2,2025-08-13,1.5,3.0
7023,Tee SxSxFPT1/2,Fitting,4,2025-06-09,1.5,6.0
7934,ThreadSealTape,Accessory,2,2025-09-11,2.5,5.0
5728,Male Adapter3/4,Fitting,5,2025-07-25,1.25,6.25
3610,Female Adapter3/4,Fitting,4,2025-05-05,1.25,5.0
6061,PrimerQT,Accessory,3,2025-05-22,6.0,18.0
5271,Tee SxSxFPT3/4,Fitting,10,2025-05-27,1.75,17.5
8363,ThreadSealTape,Accessory,2,2025-05-02,2.5,5.0
3581,Female Adapter3/4,Fitting,3,2025-07-20,1.25,3.75
1799,Tee SxSxFPT3/4,Fitting,5,2025-05-27,1.75,8.75
4009,Female Adapter1/2,Fitting,4,2025-08-06,1.0,4.0
6867,Male Adapter1/2,Fitting,3,2025-04-27,1.0,3.0
9805,GlueQT,Accessory,2,2025-11-12,5.0,10.0
3885,Male Adapter1/2,Fitting,1,2025-03-22,1.0,1.0
9806,Tee SxSxFPT1/2,Fitting,6,2025-06-02,1.5,9.0
2787,ThreadSealTape,Accessory,3,2025-07-07,2.5,7.5
